id_venta,producto,precio,fecha,cantidad,nombre_cliente,email_cliente,dirección_cliente,mes,total_venta
v02149,PULSERA,143,08/12/2022,9,Shelly Shelton,bradleymiranda@example.org,"03665 Cindy Vista Suite 729, North Cynthia, NC 62064",12,"1.287,00"
v0215,ARETES,133,28/04/2023,6,Philip Henry,mary14@example.org,"890 Smith Station, Port Katrinabury, NH 34197",4,"798,00"
v02150,ANILLO,324,30/11/2022,2,Darren Rodriguez,imiller@example.com,"59496 Alexander Wells Apt. 270, South Joannabury, WA 09458",11,"648,00"
v02151,PULSERA,488,08/08/2022,6,Linda White,jennifer63@example.org,"783 Joseph Turnpike, Port Kayla, LA 68173",8,"2.928,00"
v02152,ANILLO,275,28/03/2023,10,Wayne Buckley,jonesholly@example.org,"43316 Andrew Lock, Josephton, FL 18752",3,"2.750,00"
v02153,PULSERA,420,25/08/2022,3,Jessica Obrien,vazquezmiranda@example.org,"0725 Tracy Roads, Henrystad, NE 11357",8,"1.260,00"
v02154,ANILLO,51,02/04/2023,1,Randall Rush,alexiswilson@example.net,"69275 Collins Forge Apt. 421, Johnfurt, ID 69290",4,"51,00"
v02155,COLLAR,285,10/04/2023,9,Michael Gaines Jr.,hornjason@example.net,"194 Karen Village, Terrancemouth, IN 34959",4,"2.565,00"
v02156,ARETES,166,18/06/2022,8,Robert Fernandez,jruiz@example.net,"9592 Charlene Inlet Apt. 443, Lake Codyton, PR 70208",6,"1.328,00"
v02157,PULSERA,383,29/03/2023,6,Arthur Aguirre,mjordan@example.net,"PSC 2874, Box 2728, APO AP 12516",3,"2.298,00"
v02158,ARETES,261,16/07/2022,1,Robert Howard,carla95@example.org,"USCGC Lee, FPO AP 42368",7,"261,00"
v02159,PULSERA,289,07/04/2023,7,Ashley Hahn,kimberly93@example.com,"628 Sara Rapid, East Kelseyhaven, PA 90990",4,"2.023,00"
v0216,PULSERA,489,14/07/2022,7,Carrie Reyes,christinaavila@example.net,"58965 Aguilar Freeway Suite 604, Vasquezstad, PA 21450",7,"3.423,00"
v02160,ANILLO,464,02/03/2023,9,Perry Davis,jessicavillegas@example.net,"1696 Valdez Road Suite 224, Josephmouth, PW 66534",3,"4.176,00"
v02161,COLLAR,288,23/06/2022,9,Anthony Simmons,anthonyreid@example.com,"72601 Alice Islands Apt. 925, Lake Samuelview, AZ 33770",6,"2.592,00"
v02162,ARETES,403,23/10/2022,9,Phillip Miller,brittneywilkerson@example.com,"16116 Smith Squares, Joycehaven, AR 29094",10,"3.627,00"
v02163,PULSERA,224,25/10/2022,9,Alex Lindsey,tinamiles@example.org,"USS Woods, FPO AP 92952",10,"2.016,00"
v02164,ANILLO,349,02/04/2023,8,Stephanie Jones,sherry71@example.org,"52477 Angela Course, South Scott, MO 23487",4,"2.792,00"
v02165,ARETES,196,29/04/2023,10,Anthony Alvarado,lozanojack@example.com,"26310 Willis Corner Apt. 740, South Tanyafort, OK 30993",4,"1.960,00"
v02166,ANILLO,316,29/10/2022,8,Brittney Wiggins,david72@example.org,"4301 Mccoy Spring Apt. 783, Heidimouth, SC 16308",10,"2.528,00"
v02167,ANILLO,403,31/07/2022,2,Jason Carpenter,robertdeleon@example.com,"001 Mary Valleys, South Robertborough, NJ 31586",7,"806,00"
v02168,ANILLO,356,16/07/2022,3,Collin Walker,mhall@example.org,"9948 Michele Station Suite 610, Lake David, MH 93052",7,"1.068,00"
v02169,ARETES,63,21/12/2022,3,John Ramirez,jacksonbrian@example.net,"618 Alison Route Suite 997, South Erikton, VI 45079",12,"189,00"
v0217,ARETES,50,26/09/2022,10,Renee Guerrero,ymarshall@example.com,"273 Taylor Mountain Apt. 039, Jimport, MI 50148",9,"500,00"
v02170,COLLAR,52,28/07/2022,8,Margaret Richard,morrisoncarla@example.com,"30695 Allison Circle Apt. 888, Valerieville, IN 06348",7,"416,00"
v02171,PULSERA,375,12/03/2023,4,Luis Washington,rcline@example.org,"4851 Sarah Port Apt. 716, West Michaelbury, NV 71980",3,"1.500,00"
v02172,PULSERA,271,11/12/2022,4,Tanya Johnson,suarezkristi@example.org,"44349 Emily Pines, Phillipsport, MD 82523",12,"1.084,00"
v02173,ANILLO,485,03/07/2022,10,Katelyn Garcia,ybailey@example.net,"77099 Baker Meadows Apt. 770, West Chad, MA 65857",7,"4.850,00"
v02174,PULSERA,60,25/12/2022,1,William Henry,hphillips@example.org,"69712 Anthony Via Suite 179, Garciaside, WY 44431",12,"60,00"
v02175,ANILLO,261,02/05/2023,7,Jesse Freeman,joe39@example.org,"17521 Donald Prairie, Jamesside, PW 78614",5,"1.827,00"
v02176,PULSERA,102,05/02/2023,8,Richard Martin,perkinshenry@example.com,"3659 Vasquez Coves, Davidton, AS 54505",2,"816,00"
v02177,ANILLO,292,17/11/2022,7,Darrell Finley,simmonstracy@example.org,"5844 Clinton Course Suite 178, South James, DC 48762",11,"2.044,00"
v02178,ARETES,396,05/12/2022,3,Thomas Jimenez,ocampos@example.net,"6640 Robert Valleys, Solismouth, IL 85050",12,"1.188,00"
v02179,PULSERA,157,25/04/2023,5,Benjamin Baird,heather39@example.net,"869 Rachel River, New Tracyborough, PR 07536",4,"785,00"
v0218,COLLAR,483,07/10/2022,7,Jordan Lucas,nathanpena@example.com,"5715 Clark Meadow, Hillton, DE 15634",10,"3.381,00"
v02180,COLLAR,303,08/01/2023,9,Zachary Davis,john68@example.org,"65839 Pamela Ports Suite 497, Ashleystad, LA 97242",1,"2.727,00"
v02181,ANILLO,164,24/01/2023,5,Amy Howe,bennettyolanda@example.com,"16817 Blair Drive, North Tammy, RI 63095",1,"820,00"
v02182,ARETES,52,03/01/2023,3,Michelle Harmon,bmeyer@example.net,"697 Swanson Pass, Holmesfurt, CT 06473",1,"156,00"
v02183,ARETES,480,27/10/2022,3,Taylor Ward,allison86@example.org,"4241 Mario Squares Suite 424, West Rebecca, NC 23781",10,"1.440,00"
v02184,PULSERA,263,14/11/2022,5,Keith Cooper,hamiltondave@example.net,"37888 Donald Green, Lake Jenniferstad, WI 23998",11,"1.315,00"
v02185,ARETES,397,05/09/2022,4,Sean Moore,mayodillon@example.org,"22251 Hart Forks Apt. 343, South David, VA 18559",9,"1.588,00"
v02186,COLLAR,497,03/04/2023,7,Andrew Porter,stevencunningham@example.net,"4056 Arthur Ranch, Christopherside, HI 05886",4,"3.479,00"
v02187,ANILLO,151,04/12/2022,6,Amanda Smith,dcabrera@example.com,"03655 Nathan Avenue, West Frankstad, WV 06122",12,"906,00"
v02188,ARETES,484,27/04/2023,7,Alex Torres,olsenanthony@example.com,"6071 Pacheco Squares Suite 101, Sullivanton, NC 82026",4,"3.388,00"
v02189,ARETES,82,20/03/2023,7,Brian Peck,rebeccabates@example.com,"38203 Ricky Parks, Davidton, GU 91081",3,"574,00"
v0219,ANILLO,213,07/05/2023,3,Karen Archer,kylie27@example.com,"797 Bowman Ways, New Lisaside, AS 80544",5,"639,00"
v02190,ANILLO,221,23/06/2022,8,Daniel Scott,grahameric@example.com,"5408 Rodriguez Vista, West Mike, MD 94834",6,"1.768,00"
v02191,ARETES,498,10/05/2023,9,Paul Stone,hunter43@example.net,"958 Scott Motorway, Robinville, FL 80132",5,"4.482,00"
v02192,ARETES,217,26/08/2022,7,Victoria Silva,reesebrandon@example.org,"5584 Tammy Islands, South Kennethberg, CT 66263",8,"1.519,00"
v02193,PULSERA,371,26/04/2023,7,Justin Rivera,omitchell@example.com,"491 Henderson Track, Hernandezmouth, AS 77483",4,"2.597,00"
v02194,PULSERA,435,06/09/2022,8,Carl Bennett,iwest@example.org,"83231 Jennifer Junction Suite 587, North Michaelmouth, ID 91483",9,"3.480,00"
v02195,ARETES,384,02/05/2023,2,William Johnson,hendersonchristopher@example.com,"07809 Mann Throughway Suite 868, Port Paula, MP 47852",5,"768,00"
v02196,COLLAR,238,28/09/2022,8,Lauren Beasley,david18@example.net,"33906 Waters Manors, Harrisonville, NC 29577",9,"1.904,00"
v02197,ARETES,454,27/12/2022,6,Susan Gordon,emily58@example.net,"4549 Steven Ferry, North Juan, VI 13091",12,"2.724,00"
v02198,PULSERA,483,16/11/2022,8,Benjamin Carlson,samuel79@example.net,"71786 Cheryl Rue Suite 498, North Fernandochester, MD 37198",11,"3.864,00"
v02199,COLLAR,166,11/08/2022,6,Tony Guerra,anthonyhanna@example.net,"863 Sydney Squares, Donstad, RI 58180",8,"996,00"
v022,PULSERA,492,05/05/2023,5,Kathleen Rivera,courtneylane@example.com,"18502 Clements Skyway, Port Cameron, DE 98647",5,"2.460,00"
v0220,ANILLO,365,01/12/2022,6,David Miller,grant77@example.org,"8036 Clay Greens Suite 351, East Lisa, NV 93365",12,"2.190,00"
v02200,PULSERA,344,26/12/2022,6,Jason Phillips,yrhodes@example.net,"48058 Austin Port Apt. 089, East Michaelside, NC 21412",12,"2.064,00"
v02201,ANILLO,416,24/09/2022,9,Jonathan Washington,qlopez@example.com,"42692 Lori Curve, Jasonville, CA 28420",9,"3.744,00"
v02202,PULSERA,215,07/11/2022,9,Laura Andrews,zcook@example.com,"68761 Bennett Villages, Taylorfurt, GU 62179",11,"1.935,00"
v02203,PULSERA,129,25/07/2022,8,Joseph Sanford,xwalker@example.com,"385 Michael Grove Apt. 565, West Rebekahstad, NE 57646",7,"1.032,00"
v02204,COLLAR,222,04/11/2022,7,Greg Boyd,ginamiller@example.org,"54965 Edward Ville Suite 822, South Raymond, MA 40201",11,"1.554,00"
v02205,COLLAR,383,19/03/2023,4,Michael Perez,icervantes@example.com,"265 Clark Point Apt. 551, Lake Debraland, IA 36377",3,"1.532,00"
v02206,PULSERA,453,02/01/2023,7,Joel Luna,monicamiles@example.com,"40856 Jackson Freeway, West Brianna, VT 56314",1,"3.171,00"
v02207,COLLAR,468,16/10/2022,7,Melissa Roman,ncrawford@example.org,"23736 Barry Trail, Hamiltonton, OK 73784",10,"3.276,00"
v02208,ARETES,479,19/09/2022,1,Steven Burnett,wayne44@example.net,"502 Amy Port, Davidstad, MI 39479",9,"479,00"
v02209,COLLAR,438,09/06/2023,3,Jason Watkins,umassey@example.com,"521 Sabrina Inlet, East Jessicahaven, DC 93932",6,"1.314,00"
v0221,COLLAR,262,21/06/2022,5,Steven Morales,casey97@example.org,"372 Smith Throughway Suite 431, Hopkinsfort, FL 21661",6,"1.310,00"
v02210,PULSERA,259,30/10/2022,6,Ricky Green,smccullough@example.com,"432 Jennifer Alley Suite 329, East Donald, MN 17486",10,"1.554,00"
v02211,COLLAR,90,01/06/2023,8,Maria Logan,areed@example.net,"87959 Chapman Pass, North Robertbury, AL 92309",6,"720,00"
v02212,ANILLO,162,22/05/2023,2,Sandra Moreno,wellsdaniel@example.com,"4523 Mullen Green Suite 794, Michelleborough, MO 54545",5,"324,00"
v02213,COLLAR,368,16/11/2022,9,Brandon Hernandez,ushields@example.com,"29550 Washington Tunnel Apt. 683, Janeville, PR 47148",11,"3.312,00"
v02214,PULSERA,320,29/08/2022,3,Austin Lee,john82@example.net,"532 Briggs Islands, East Theresamouth, NM 49124",8,"960,00"
v02215,PULSERA,485,04/01/2023,8,Jack Johnson,nsullivan@example.org,"PSC 6595, Box 4030, APO AE 01154",1,"3.880,00"
v02216,ARETES,141,21/09/2022,8,Matthew Russell,katherine09@example.org,"43722 Anthony Centers Apt. 443, Luisville, OH 37262",9,"1.128,00"
v02217,PULSERA,185,19/10/2022,3,Gary Barnes,xstout@example.org,"568 Daniel Locks Suite 716, Elizabethton, WA 51319",10,"555,00"
v02218,ARETES,396,02/10/2022,0,Mrs. Tiffany Davis,estradashawn@example.org,"674 Linda Stream Suite 352, Johnsontown, ME 25343",10,"0,00"
v02219,ARETES,366,14/04/2023,6,Trevor Woodard,tnguyen@example.org,"845 Jeffrey Mountains, West Charlesfurt, NM 10133",4,"2.196,00"
v0222,PULSERA,457,07/08/2022,10,Aaron Brown,lkramer@example.net,"379 Marks Lock, Greenfort, OK 26833",8,"4.570,00"
v02220,ANILLO,409,26/09/2022,9,Caitlin Simmons,jennifer48@example.net,"2016 Thompson Meadows, Blackburnland, CA 97250",9,"3.681,00"
v02221,COLLAR,496,10/04/2023,4,Daniel Price,sonya92@example.org,"41163 Alison Streets, Port Stephanie, OH 51407",4,"1.984,00"
v02222,ARETES,297,07/03/2023,1,Anne Flores,michael93@example.net,"PSC 5377, Box 2107, APO AA 02431",3,"297,00"
v02223,COLLAR,396,12/10/2022,1,Tiffany Martinez,walterbutler@example.net,"6548 Schwartz Divide, South Johnhaven, AS 93827",10,"396,00"
v02224,ANILLO,129,27/06/2022,8,Wendy Chavez,nholmes@example.org,"69431 Simmons Extensions, Blankenshipmouth, KY 54226",6,"1.032,00"
v02225,PULSERA,158,22/12/2022,4,Allison Parker,imiller@example.net,"141 Sue Mount, East Brandonfort, CA 01679",12,"632,00"
v02226,ARETES,72,05/03/2023,9,Joseph Watkins,rtapia@example.com,"438 Howard Crescent, Duncanview, KS 35272",3,"648,00"
v02227,ANILLO,486,12/11/2022,7,Randy Taylor,evancollins@example.org,"48007 Russell Groves Apt. 198, West Amanda, UT 29163",11,"3.402,00"
v02228,COLLAR,250,24/02/2023,9,Frank Lynch,taylorwalton@example.net,"5902 Stephanie Prairie, Lake Patricia, MA 90417",2,"2.250,00"
v02229,ANILLO,111,26/01/2023,7,Nicholas Myers,lgarrett@example.com,"02604 Robert Tunnel, East Heidi, NM 48468",1,"777,00"
v0223,ARETES,245,15/10/2022,9,Danielle Collins,qmendez@example.org,"48911 Jones Orchard, Cunninghammouth, MP 75335",10,"2.205,00"
v02230,ARETES,163,29/09/2022,9,Alexis Bauer,johnsonkelly@example.org,"4975 Joshua Isle Suite 634, Port Howard, AL 76430",9,"1.467,00"
v02231,ANILLO,313,04/05/2023,8,Mary Wang,mossbrandon@example.com,"3408 Smith Forge, South Jamiechester, AZ 27269",5,"2.504,00"
v02232,COLLAR,329,16/11/2022,2,Robert Kim,zshaw@example.com,"622 Richardson Circle, East Cody, AK 68155",11,"658,00"
v02233,COLLAR,382,01/02/2023,9,Susan Walker,jessicavelez@example.org,"3499 Barbara Brook, Port Andreastad, MP 81918",2,"3.438,00"
v02234,PULSERA,113,30/10/2022,1,Lance Mason,hollyanderson@example.org,"73566 Bates Meadow Apt. 832, Parkerbury, AS 57739",10,"113,00"
v02235,ARETES,193,19/03/2023,9,Stephen Jackson,angelabaker@example.org,"931 Davidson Knolls, Samanthabury, WY 86804",3,"1.737,00"
v02236,ANILLO,227,05/08/2022,5,Mary Richmond MD,edwardsjohn@example.com,"PSC 2588, Box 8250, APO AP 02996",8,"1.135,00"
v02237,PULSERA,132,17/05/2023,4,Larry Wells,sskinner@example.net,"6209 Richard Harbors, South Melanie, NJ 75961",5,"528,00"
v02238,COLLAR,273,13/09/2022,1,Christina Scott,cpratt@example.net,"309 Williams Trace, New Craig, CO 75002",9,"273,00"
v02239,COLLAR,87,27/04/2023,10,Matthew Phillips,ambermercer@example.com,"150 Alexa Divide Suite 513, Port Mike, NE 72672",4,"870,00"
v0224,ANILLO,308,08/05/2023,4,Michael Johnston,markbush@example.org,"39174 Griffin Ridge, South Elizabethberg, DE 22781",5,"1.232,00"
v02240,ANILLO,267,08/06/2023,10,Andrea Peterson,bridget08@example.net,"56705 Salazar Field Apt. 943, New Kathleenview, WV 55821",6,"2.670,00"
v02241,ARETES,329,12/05/2023,7,Kristin White,dennis09@example.org,"26843 Heather Trail, North Sara, OH 28104",5,"2.303,00"
v02242,COLLAR,296,03/11/2022,8,Taylor Smith,eric99@example.org,"820 Carrie Junction Apt. 217, Lake Stevenchester, KS 68152",11,"2.368,00"
v02243,ANILLO,381,29/01/2023,7,Frank Miller,youngjuan@example.org,"27199 Brittany Loaf, South Peter, WV 66447",1,"2.667,00"
v02244,ARETES,483,28/11/2022,3,Christopher Grant,david38@example.com,"99225 Matthew Union, Watkinsberg, NC 56050",11,"1.449,00"
v02245,PULSERA,56,19/03/2023,1,Diamond Gray,tara51@example.net,"PSC 7895, Box 6458, APO AP 72778",3,"56,00"
v02246,ANILLO,443,29/11/2022,1,Carlos Andrews,joshuascott@example.com,"872 Dustin Plains, North Loriborough, PW 22626",11,"443,00"
v02247,PULSERA,462,26/07/2022,3,David Sullivan,fwright@example.net,"80179 Riddle Lane Apt. 121, West Scottton, IL 61474",7,"1.386,00"
v02248,PULSERA,240,30/07/2022,4,Lawrence Sweeney,aaron94@example.net,"965 Patrick Garden, Thompsonhaven, NE 70951",7,"960,00"
v02249,COLLAR,277,19/01/2023,9,Tyler Barton,robertsmichael@example.net,"4590 David Stravenue, East Shelly, MP 66497",1,"2.493,00"
v0225,COLLAR,74,09/10/2022,6,Mrs. Tracy Meyers,emily28@example.com,"99894 Larry Mission, Lake Katiefort, WY 56096",10,"444,00"
v02250,ARETES,101,21/07/2022,10,James Lopez,danielleholt@example.org,"69791 Foster Wall Suite 935, North Jessicaview, ND 68419",7,"1.010,00"
v02251,PULSERA,338,20/05/2023,1,David Avila,jsanders@example.org,"6095 White Expressway Suite 202, North Raybury, OH 93740",5,"338,00"
v02252,ANILLO,194,17/02/2023,1,Daniel Pineda,huffmanmike@example.com,"48261 Lance Throughway, East Charleshaven, WY 52583",2,"194,00"
v02253,COLLAR,143,14/11/2022,2,Christopher Le,phillip07@example.com,"43561 Kevin Crossing, Port Chase, MN 45254",11,"286,00"
v02254,COLLAR,150,26/03/2023,2,Jaime Rivas,joseph28@example.net,"1267 Roberts Turnpike Apt. 372, Lake Kristin, MD 57551",3,"300,00"
v02255,COLLAR,405,23/10/2022,7,Anthony Montgomery,clarktaylor@example.net,"1101 Bennett Square Apt. 754, South Jillian, KY 71027",10,"2.835,00"
v02256,ARETES,317,03/07/2022,6,Ricardo Johnston,howardsusan@example.net,"735 Holly Knoll Suite 132, Michaelshire, MT 36316",7,"1.902,00"
v02257,ARETES,221,10/04/2023,4,Mr. Peter Bryant,ybrown@example.com,"616 Logan Keys Suite 845, Berryhaven, VI 87451",4,"884,00"
v02258,ARETES,435,23/02/2023,4,Laura Phillips,hthompson@example.org,"5114 Pierce Neck Apt. 744, West James, CA 88323",2,"1.740,00"
v02259,PULSERA,422,05/07/2022,8,Christina Thomas,espinozaryan@example.net,"PSC 6212, Box 4480, APO AE 61588",7,"3.376,00"
v0226,COLLAR,368,25/01/2023,7,Maria Carney,stephenvillarreal@example.com,"77496 Douglas Mountain, Ronaldbury, IN 95203",1,"2.576,00"
v02260,COLLAR,277,02/09/2022,10,James Barry,mstephenson@example.com,"2619 Amanda Centers Suite 725, Pearsonton, PR 69523",9,"2.770,00"
v02261,ARETES,417,12/04/2023,5,Robert Dickerson,utaylor@example.com,"371 Kimberly Hollow Suite 027, Port Michellefurt, WV 55410",4,"2.085,00"
v02262,PULSERA,273,21/11/2022,9,Joseph Watkins,msantana@example.com,"79093 Thomas Squares, South Parkertown, AS 45948",11,"2.457,00"
v02263,PULSERA,304,18/10/2022,10,Christine Dalton,michaelbaker@example.net,"294 Andrew Shoal, Simpsonmouth, UT 17443",10,"3.040,00"
v02264,COLLAR,441,01/03/2023,1,David Fritz,huntervalerie@example.net,"196 Katherine Terrace Apt. 595, Priceberg, KY 26378",3,"441,00"
v02265,COLLAR,267,03/09/2022,9,Carrie Jones,briandeleon@example.net,"1668 April Springs, East Madisonport, CT 30593",9,"2.403,00"
v02266,ANILLO,492,30/07/2022,9,Veronica Robinson,heidicummings@example.org,"13593 Michele Hollow Suite 266, South Brian, AK 42822",7,"4.428,00"
v02267,COLLAR,269,16/06/2022,6,Lauren Hunt,snolan@example.org,"1847 Guzman Island, North Martin, AL 47485",6,"1.614,00"
v02268,ANILLO,163,23/02/2023,3,Daniel Orr,carrollchristopher@example.org,"082 Hill Points Apt. 235, Mercadoton, FM 45999",2,"489,00"
v02269,ARETES,493,30/05/2023,5,Christy Thompson MD,vwatson@example.net,"895 Moses Greens, New Diane, OR 87035",5,"2.465,00"
v0227,ARETES,291,12/02/2023,1,Kendra Baker,aaronjohnston@example.org,"13236 Gray Glen Apt. 339, West Frank, WI 33215",2,"291,00"
v02270,PULSERA,337,21/08/2022,1,Kenneth Lee,tyler08@example.org,"940 Samantha Plains Apt. 226, Douglasfurt, KS 79253",8,"337,00"
v02271,ANILLO,240,08/12/2022,4,Jade Rogers,eatonthomas@example.com,"681 Quinn Summit Suite 159, Lake Michelehaven, ND 66248",12,"960,00"
v02272,PULSERA,338,26/02/2023,6,Anthony Gray,klane@example.org,"83152 Walker Plaza, East Charles, LA 65037",2,"2.028,00"
v02273,PULSERA,185,25/03/2023,8,John Higgins,qjordan@example.net,"0746 Hinton Field, South Traci, NH 60011",3,"1.480,00"
v02274,ANILLO,215,09/09/2022,3,Tony Banks,sandovallynn@example.net,"57869 Alyssa Trail, Mirandachester, MA 72704",9,"645,00"
v02275,PULSERA,289,30/12/2022,4,Jocelyn Edwards,cfox@example.com,"41186 Hoffman Haven, West Sandrachester, MI 73975",12,"1.156,00"
v02276,ARETES,393,26/12/2022,10,Harry Garner,justinthornton@example.com,"2398 Courtney Junctions Apt. 512, North Timothy, DE 95119",12,"3.930,00"
v02277,PULSERA,340,01/01/2023,2,Sharon Thomas,dawnhernandez@example.com,"426 Melissa Turnpike Apt. 586, East Monica, SC 53467",1,"680,00"
v02278,COLLAR,58,17/09/2022,2,Hannah Jackson,melissajenkins@example.org,"4710 Torres Drive Suite 173, Jeremyfort, AZ 82915",9,"116,00"
v02279,COLLAR,318,28/03/2023,6,Monique Salas,chapmanchristina@example.net,"1116 Erica Port Suite 566, New Cheryl, KY 09923",3,"1.908,00"
v0228,ARETES,486,22/07/2022,6,Sara Moore,josephhawkins@example.com,"77358 Matthew Bypass, Anthonyland, VI 38660",7,"2.916,00"
v02280,ANILLO,486,06/08/2022,3,Kristen Weber,caldwelltim@example.org,"87407 Kelsey Villages, Davidport, ID 01199",8,"1.458,00"
v02281,ANILLO,138,15/12/2022,8,Heather Clark,maryhall@example.org,"644 Donna Island Apt. 429, Lindseychester, VA 61432",12,"1.104,00"
v02282,PULSERA,114,07/02/2023,3,Jennifer Valentine,heathjoanna@example.com,"3077 Peters Mews, New Stephanieside, IN 52926",2,"342,00"
v02283,PULSERA,166,02/06/2023,0,Miss Brittany Roberts,brian75@example.org,"28518 Raymond Shoals, Warrentown, AL 86494",6,"0,00"
v02284,COLLAR,304,08/11/2022,2,Lauren Davis,sarahgomez@example.org,"4577 Sosa Valley, Adamshaven, IN 86709",11,"608,00"
v02285,ARETES,70,26/08/2022,7,Steven Burns,nphillips@example.org,"5862 Pacheco Shoal, New Kenneth, FM 20053",8,"490,00"
v02286,ANILLO,195,10/04/2023,7,Jodi Cooper,hyu@example.net,"7776 Carlson Corner Apt. 043, Leeville, FM 23197",4,"1.365,00"
v02287,PULSERA,263,10/11/2022,2,Todd Hill,moorekimberly@example.net,"751 Johnny Cliffs Suite 923, Leeport, ID 27186",11,"526,00"
v02288,ARETES,206,23/02/2023,6,Brittany Harrison,robinsondiane@example.net,"35420 Rogers Wall, West Cheryl, ND 48678",2,"1.236,00"
v02289,PULSERA,418,15/09/2022,10,Jessica Lee,cgonzales@example.com,"2708 Washington Valley, West James, OK 23945",9,"4.180,00"
v0229,COLLAR,113,10/04/2023,5,Christie Martinez,vcopeland@example.com,"76267 Pineda Haven, Larryland, DC 32822",4,"565,00"
v02290,PULSERA,135,31/12/2022,7,Scott Chapman,eric90@example.com,"86785 Moreno Point Apt. 019, Mistybury, OH 27069",12,"945,00"
v02291,COLLAR,239,21/09/2022,10,Karen Brewer,dbrown@example.net,"661 Garrett Stravenue Suite 957, Robertmouth, OH 67592",9,"2.390,00"
v02292,COLLAR,373,29/09/2022,6,Karen Butler,meganmorgan@example.net,"3151 Burke Fork, North Michael, AZ 44504",9,"2.238,00"
v02293,ARETES,443,26/03/2023,7,Heather Roberts,montesemily@example.net,"6446 Palmer Locks, Kennethberg, NV 52396",3,"3.101,00"
v02294,PULSERA,370,27/04/2023,2,Donald Santana,jdavid@example.org,"USCGC Galvan, FPO AA 20021",4,"740,00"
v02295,PULSERA,213,29/09/2022,4,Joshua Russell,schmidteric@example.org,"999 James Cliffs, Melvinshire, OH 76901",9,"852,00"
v02296,COLLAR,471,23/04/2023,9,Deanna Park,laura13@example.com,"196 Perkins Hollow Suite 426, East Clintonside, MT 72623",4,"4.239,00"
v02297,COLLAR,219,30/06/2022,7,Michael Martinez,jennifer12@example.org,"34957 Rhodes Terrace Apt. 550, Marcusport, ID 30373",6,"1.533,00"
v02298,ARETES,477,04/08/2022,5,Paula Fitzgerald,jordanmargaret@example.org,"010 Dillon Mill, Emmahaven, WI 31032",8,"2.385,00"
v02299,PULSERA,168,27/09/2022,10,Chris Cohen,jacquelinebrown@example.org,"436 Antonio Inlet Apt. 549, Karenport, SC 36201",9,"1.680,00"
v023,PULSERA,385,26/03/2023,5,Corey Vega,valentinechristina@example.net,"823 Monica Valley, Tamarahaven, AZ 63046",3,"1.925,00"
v0230,PULSERA,229,24/11/2022,1,James Gomez,loganrobert@example.net,"933 White Mountain Apt. 301, New David, AS 07144",11,"229,00"
v02300,ANILLO,173,31/10/2022,4,Julie Mason,jerome89@example.net,"USNV Hernandez, FPO AE 78481",10,"692,00"
v02301,COLLAR,435,18/03/2023,9,Dennis Lopez,brandijackson@example.org,"6431 Jessica River, Millertown, PR 30735",3,"3.915,00"
v02302,PULSERA,348,10/12/2022,1,Sheri Snyder,sanchezcynthia@example.org,"791 Kaitlyn Gardens, South Lucas, SD 72382",12,"348,00"
v02303,COLLAR,239,12/08/2022,9,Mark Phelps,uwilson@example.net,"13177 Chavez Corners, Kaylafurt, ND 47637",8,"2.151,00"
v02304,PULSERA,346,06/02/2023,2,Christian Hayes,skinnerdale@example.com,"193 Rivera Cape Apt. 894, Sarahmouth, ID 18408",2,"692,00"
v02305,ANILLO,206,01/09/2022,8,Cathy Barnes,forbesmark@example.com,"9391 Levine Pines, Lake Charlesberg, IN 18906",9,"1.648,00"
v02306,ARETES,308,17/11/2022,2,Michaela Carlson,pamela56@example.com,"04463 Alexander Pike, Gracestad, DE 85712",11,"616,00"
v02307,COLLAR,344,30/03/2023,7,Kimberly York,brettmueller@example.com,"4609 Montgomery Circles, Lake Kimberly, FM 49000",3,"2.408,00"
v02308,ARETES,464,22/07/2022,4,Marcus Parsons,vking@example.org,"429 Angel Bridge Apt. 872, North Patrick, FL 02270",7,"1.856,00"
v02309,ARETES,424,20/05/2023,3,Zachary Miller,pamela16@example.net,"265 Amy Mission, Rachelland, HI 84014",5,"1.272,00"
v0231,ARETES,284,26/09/2022,2,Ruben Dunlap,ljohnson@example.com,"99256 Leah Harbor, Rossfort, TX 59533",9,"568,00"
v02310,ARETES,486,10/12/2022,3,Stephanie Davis,greenejames@example.org,"96126 Collins Forks, Millershire, WI 92204",12,"1.458,00"
v02311,ARETES,51,07/07/2022,5,Micheal Weber,sheila05@example.com,"01438 April Ports Suite 210, Garrisonview, NV 91377",7,"255,00"
v02312,ANILLO,449,10/10/2022,10,Brandi Dennis,tjones@example.net,"279 Robinson Court Apt. 672, Lake Peter, NM 91525",10,"4.490,00"
v02313,PULSERA,131,29/07/2022,2,Mr. Scott Cooper,kfarmer@example.net,"05808 Nelson Ramp Suite 167, Watsonberg, IN 15735",7,"262,00"
v02314,COLLAR,365,01/12/2022,4,Kim Brown,ustout@example.org,"7702 Shawn Roads, Susantown, NC 23087",12,"1.460,00"
v02315,ARETES,321,16/10/2022,1,Raymond Warner,ztanner@example.org,"225 Russell Dale, Shermanview, OK 11201",10,"321,00"
v02316,PULSERA,70,10/11/2022,9,Matthew Cole,cassandra98@example.com,"45020 Hart Mount Suite 729, North Julieland, WA 62425",11,"630,00"
