id_venta,producto,precio,fecha,cantidad,nombre_cliente,email_cliente,dirección_cliente,mes,total_venta
v02505,ANILLO,105,17/12/2022,4,Renee Valentine,qhernandez@example.org,"495 Wilson Street, Port Tanya, GU 44729",12,420
v02506,COLLAR,305,04/04/2023,6,Ronald Arnold,cyates@example.com,"025 Brittany Islands Apt. 879, Alexanderhaven, NM 97666",04,1830
v02507,ARETES,301,17/04/2023,1,Jessica Jones,ustephens@example.org,"208 Daniel Grove, Port Amandamouth, MP 62455",04,301
v02508,COLLAR,471,04/06/2023,4,Robert Koch,josephcameron@example.com,"7608 Sara Glen Apt. 774, South Jessica, MH 35304",06,1884
v02509,ANILLO,176,15/09/2022,6,Jerry Bean,jessedecker@example.net,"754 Rodriguez Lodge, Wolfborough, NY 78573",09,1056
v0251,PULSERA,371,13/08/2022,9,Lori Baker,qruiz@example.org,"70149 Owen Courts, North Jerry, VI 98270",08,3339
v02510,COLLAR,227,07/02/2023,3,Tracy George,jeffreywoods@example.org,"5687 Ellis Forges Suite 416, Meganside, NV 56060",02,681
v02511,COLLAR,285,16/01/2023,9,Shaun Mitchell,jason47@example.com,"4402 Jamie Rapid, West Jake, GU 09772",01,2565
v02512,COLLAR,111,22/09/2022,4,Dr. Nathan Smith,luis39@example.org,"5879 Jackie Plain, Patriciatown, ID 89677",09,444
v02513,ARETES,425,18/06/2022,9,Matthew Oconnell,stephanie30@example.org,"1491 Harris Fork Apt. 623, Jamesland, IN 86309",06,3825
v02514,ANILLO,491,05/12/2022,5,Michael Young,reneecline@example.com,"USNS Munoz, FPO AE 85204",12,2455
v02515,PULSERA,232,26/08/2022,4,Timothy Levine,hendersonnancy@example.com,"558 Melissa Coves, Stevenmouth, MH 01453",08,928
v02516,ARETES,430,23/04/2023,5,Kelly Ramos,bradfordrussell@example.org,"265 Samantha Pike, West Amanda, DE 17921",04,2150
v02517,COLLAR,170,02/10/2022,8,Katrina Hernandez,mike04@example.net,"PSC 0297, Box 8602, APO AP 05256",10,1360
v02518,ARETES,433,22/05/2023,5,Jessica Liu,costajerry@example.org,"Unit 3996 Box 2554, DPO AA 56331",05,2165
v02519,COLLAR,100,28/01/2023,3,Alexander Salazar,murphymichael@example.net,"366 Vanessa Courts Suite 394, Mistyfurt, WY 31110",01,300
v0252,PULSERA,460,16/10/2022,2,Paul Mercado,gnolan@example.org,"566 Andrea Meadows, West Charles, SC 74809",10,920
v02520,COLLAR,349,26/03/2023,8,John Barron,lori11@example.com,"9581 Bradley Cape Apt. 488, Mcguireport, ME 94857",03,2792
v02521,ARETES,268,25/02/2023,4,Dr. Nicholas Griffin,kimberly57@example.org,"0584 Christine Route, West Amyshire, AS 96288",02,1072
v02522,PULSERA,369,06/07/2022,4,Tiffany Smith,ladams@example.com,"5610 Bennett Hills, South Matthewfort, HI 80821",07,1476
v02523,PULSERA,350,31/07/2022,9,Jeremiah Johnson,debbiewalton@example.org,"2557 Joshua Viaduct Suite 346, Lake Gina, HI 64088",07,3150
v02524,PULSERA,381,15/11/2022,3,Thomas Hale,jasonmoran@example.net,"4073 Kelly Plaza, North Katelynland, HI 70439",11,1143
v02525,COLLAR,53,19/12/2022,9,Angel Sullivan,ythompson@example.org,"4266 Martin Squares Apt. 178, West Anafort, MP 62147",12,477
v02526,ANILLO,124,07/12/2022,3,Tiffany Rodriguez,samuel08@example.net,"70885 Joshua Island, New Kathleen, FM 53177",12,372
v02527,ARETES,94,14/02/2023,6,Jasmine White,vmullins@example.org,"6428 Todd Route, West Natashaburgh, LA 39912",02,564
v02528,ANILLO,136,17/12/2022,5,Christy White,castillojennifer@example.net,"831 Callahan Crest Apt. 772, South Jacob, GA 12924",12,680
v02529,ANILLO,252,22/12/2022,8,Sally Raymond,deannathomas@example.com,"917 Danielle Coves Suite 025, Patricialand, AR 26536",12,2016
v0253,PULSERA,55,14/09/2022,1,Monica Carter,gmiller@example.com,"434 Harvey Turnpike, East Joseph, RI 31697",09,55
v02530,PULSERA,208,29/08/2022,4,Adam Sims,alicevargas@example.org,"760 Mary Lights, Lake Joshua, PR 07678",08,832
v02531,COLLAR,158,20/11/2022,7,Danielle Johnson,hallann@example.org,"90799 Le Drive Suite 913, Ramirezmouth, MH 89859",11,1106
v02532,PULSERA,68,17/06/2022,3,Amanda Moss,clarkmary@example.net,"4741 Laura Hollow Apt. 599, Howemouth, MD 17115",06,204
v02533,COLLAR,410,28/04/2023,2,Nicholas Sandoval,thomascarmen@example.com,"41575 Brown Pass Suite 442, New Kathy, PA 23999",04,820
v02534,ARETES,165,01/10/2022,2,Kenneth Winters,justin16@example.com,"308 Douglas Stravenue Suite 856, New Donna, WI 33614",10,330
v02535,COLLAR,210,24/04/2023,4,Pamela Gomez,nicholasgriffin@example.net,"937 Leblanc Fields Apt. 671, Barbarachester, AR 49864",04,840
v02536,PULSERA,131,02/12/2022,9,Jacob Benson,morrisronald@example.net,"931 Justin Light Suite 123, Grayland, NE 61970",12,1179
v02537,ANILLO,274,14/07/2022,3,Christopher Roberts,tjenkins@example.com,"006 Rojas Burg Apt. 353, Morganmouth, NC 53723",07,822
v02538,ARETES,310,02/01/2023,2,William Mcdaniel,bmcdonald@example.net,"007 Tammy Vista Suite 815, South Robinshire, MP 14491",01,620
v02539,PULSERA,447,11/07/2022,4,Elizabeth Carey,joshua24@example.net,"99847 Mccormick Lights, East Madison, PR 99042",07,1788
v0254,COLLAR,159,01/08/2022,8,Justin Gould,mariamurray@example.org,"82904 Reed Knolls, Port Amandatown, MP 54846",08,1272
v02540,ARETES,355,06/04/2023,6,James Clark,mooresarah@example.net,"49687 Brock Greens, Lake Priscillahaven, PA 02812",04,2130
v02541,ARETES,186,30/09/2022,7,Dana Carson,cmcdonald@example.org,"5855 Cindy Keys Apt. 761, Kimberlyville, VA 26753",09,1302
v02542,ANILLO,411,27/02/2023,8,Regina Williams MD,michealbradley@example.com,"462 Hudson Spurs, Josephtown, WA 75354",02,3288
v02543,COLLAR,169,08/08/2022,3,Ricky Doyle,codypatterson@example.org,"049 Grant Court, West Teresachester, AL 51767",08,507
v02544,ARETES,325,16/08/2022,1,Cody Blevins,abrown@example.net,"6075 Ronnie Knolls, Acevedohaven, PR 43292",08,325
v02545,PULSERA,464,07/02/2023,3,Joe Schmidt,johnsonamy@example.net,"084 White Road Apt. 580, New Julia, ID 80108",02,1392
v02546,ARETES,79,27/02/2023,1,Isaac Brooks,johnsonmichael@example.com,"3748 Melton Camp Suite 840, North Stephen, NV 09722",02,79
v02547,ARETES,198,11/04/2023,10,Aaron Mayo,ricky64@example.com,"775 Sharon Fields, Jenniferhaven, RI 31882",04,1980
v02548,PULSERA,209,21/12/2022,3,Andrea Davis,thomas34@example.net,"209 Solis Junctions, North Courtney, SC 81140",12,627
v02549,PULSERA,346,22/09/2022,9,Gregory Davis,amills@example.net,"16852 Jones Curve Suite 553, New James, NE 49456",09,3114
v0255,ANILLO,315,31/12/2022,5,Julie Jones,gardnerjonathan@example.org,"21923 Megan Centers Apt. 699, Millerport, IN 92761",12,1575
v02550,PULSERA,348,13/09/2022,9,David Day,elliottchristopher@example.com,"9904 Melanie Islands, North Kathryn, VI 09201",09,3132
v02551,COLLAR,141,28/08/2022,2,John Lee,donald23@example.net,"USNV Willis, FPO AE 81094",08,282
v02552,ARETES,92,20/11/2022,4,Sarah Collins,kimtracey@example.com,"4052 Ernest Springs Suite 465, Brandonstad, MH 79019",11,368
v02553,COLLAR,180,19/03/2023,7,David Lee,jonesthomas@example.com,"300 Anna Brooks Suite 024, South Lisaborough, WY 98488",03,1260
v02554,ARETES,83,28/05/2023,2,Michele Krause,evanbrown@example.com,"48208 Waters Corner Apt. 969, Sweeneyton, ME 61909",05,166
v02555,ARETES,461,30/09/2022,1,Brady Anderson,christinastevens@example.org,"8059 Peterson Union Suite 037, Rosalesfurt, IL 25853",09,461
v02556,COLLAR,150,13/10/2022,10,Jonathan Anderson,nwatts@example.com,"28771 Thompson Ridge, Brianchester, KS 49687",10,1500
v02557,COLLAR,358,18/03/2023,1,Kelli Nunez,ryan85@example.net,"34499 Porter Falls, Gregoryfort, LA 03787",03,358
v02558,ARETES,127,19/08/2022,3,Ashley Becker,murphykatherine@example.com,"70688 Anthony Point, South Elizabethton, FM 61577",08,381
v02559,PULSERA,201,31/10/2022,7,Barbara Guzman,richard89@example.org,"USCGC Fitzpatrick, FPO AE 40688",10,1407
v0256,ARETES,236,28/08/2022,6,Michael Avila,alyssaharvey@example.com,"Unit 4096 Box 2142, DPO AP 24520",08,1416
v02560,ARETES,203,22/05/2023,6,Audrey Allen MD,yperez@example.org,"USCGC Moran, FPO AE 95888",05,1218
v02561,PULSERA,295,24/02/2023,10,Lisa Jordan,nancywilcox@example.com,"496 William Grove, East Melissa, ND 87177",02,2950
v02562,ARETES,419,23/09/2022,10,Hayden Williams,monica10@example.net,"60954 Karen Trail Apt. 979, Donaldville, OR 94876",09,4190
v02563,COLLAR,197,29/07/2022,1,Alexander Hurley DDS,imorgan@example.net,"3680 Christian Mountain Suite 083, Lake Emily, WI 32048",07,197
v02564,ANILLO,61,18/01/2023,3,David Holmes,sandersjoshua@example.org,"PSC 9756, Box 6826, APO AE 76117",01,183
v02565,ANILLO,220,18/01/2023,9,Robert Jordan,mjohnson@example.org,"4848 Hall Fall, New Chris, ND 08103",01,1980
v02566,ARETES,216,07/04/2023,7,Lisa Martin,moorebrad@example.org,"05029 Taylor Parkway Suite 123, West Johnnyhaven, GA 19158",04,1512
v02567,ANILLO,313,06/04/2023,7,Kimberly Wheeler,sroberson@example.net,"77678 Brittany Crossroad, South Davidtown, OK 47370",04,2191
v02568,ARETES,183,19/01/2023,8,Jennifer Stephens,stevenmurphy@example.org,"55906 Maria Knoll Apt. 816, Lesliemouth, AS 96342",01,1464
v02569,ARETES,133,25/11/2022,3,Scott Campbell,spencerralph@example.net,"326 Samantha Spring, Warefurt, DC 84722",11,399
v0257,COLLAR,329,03/11/2022,2,Jacob Cooper,nicholas46@example.org,"791 Rita Row Apt. 436, Hudsonberg, NJ 40743",11,658
v02570,ANILLO,335,25/09/2022,8,Dr. Jeremy Harrington,donnaware@example.com,"000 Anderson Mills Suite 398, West Charles, SD 61466",09,2680
v02571,COLLAR,72,02/05/2023,7,Alicia Williams,amyschwartz@example.net,"511 Jones Spurs, Cruzville, MT 68818",05,504
v02572,COLLAR,193,04/09/2022,9,William Rich,sergio53@example.com,"451 Aaron Lodge, Jaredhaven, WA 63852",09,1737
v02573,COLLAR,370,02/09/2022,8,Donna Stanton,mark84@example.com,"859 Armstrong Throughway Apt. 124, Danamouth, ND 63209",09,2960
v02574,PULSERA,248,11/04/2023,10,James Burton,jmatthews@example.com,"7879 Murray Neck, West Catherine, NJ 35749",04,2480
v02575,COLLAR,295,18/08/2022,6,Brian Collins,berryheather@example.net,"6726 Bonilla Avenue Suite 959, South Kathyshire, AR 73911",08,1770
v02576,COLLAR,469,23/03/2023,9,Misty Nelson,jonesdavid@example.org,"6315 Catherine Stream, Tiffanyland, KY 64431",03,4221
v02577,COLLAR,365,21/04/2023,1,Keith Maddox,robert59@example.com,"64122 Dean Mall Suite 150, South Joshuaport, NE 54491",04,365
v02578,ANILLO,217,22/09/2022,8,Craig Alexander,bakerwilliam@example.com,"952 White Extension Suite 718, Brownmouth, NV 84918",09,1736
v02579,ANILLO,453,08/06/2023,5,Jerry Jones,beth73@example.com,"7197 James Circles Suite 779, Williamfurt, NM 51086",06,2265
v0258,ANILLO,56,30/05/2023,3,Jeff Clark,joseph17@example.com,"2536 Christopher Mountains Suite 017, Annstad, ME 29876",05,168
v02580,PULSERA,329,28/06/2022,9,Dr. Kyle Williams,josestanley@example.com,"69449 William Walks Apt. 073, West Jessica, MT 05010",06,2961
v02581,PULSERA,278,12/04/2023,1,Valerie Cardenas,davidrogers@example.net,"USS Lewis, FPO AP 32584",04,278
v02582,ARETES,417,14/06/2022,9,Tyler Bell,wilsontroy@example.org,"11538 Fernandez Circle Suite 697, East Jessica, LA 13814",06,3753
v02583,ARETES,394,08/06/2023,2,David Sharp,pmitchell@example.com,"24780 Waters Stravenue, Port Tiffany, LA 93795",06,788
v02584,ARETES,467,19/02/2023,5,Thomas Cortez,tanyabrown@example.com,"9275 Dylan Coves, Saraland, MS 18400",02,2335
v02585,COLLAR,280,18/01/2023,3,Jennifer Bradshaw,adamstheresa@example.net,"38914 Fox Parkway Apt. 074, New Elizabeth, KS 61514",01,840
v02586,COLLAR,477,05/04/2023,2,Julie Burgess,donaldburns@example.org,"PSC 1179, Box 9133, APO AA 97795",04,954
v02587,ARETES,89,15/01/2023,3,Mario Terrell,donna06@example.org,"588 Davis Curve, New Allen, MI 51224",01,267
v02588,ANILLO,121,15/12/2022,7,Donald Hill,vhall@example.net,"8589 Amanda Walks Suite 481, Port Daniel, FM 68954",12,847
v02589,ANILLO,200,17/06/2022,9,George Rivera,murraycarlos@example.com,"57714 Danielle Ridges, West Alexander, MD 96466",06,1800
v0259,PULSERA,342,01/04/2023,9,Tamara Martinez,benjamin17@example.com,"467 Jason Mill Suite 206, Jennifershire, WI 38066",04,3078
v02590,COLLAR,211,23/12/2022,5,Mary Ibarra,andrew43@example.net,"17361 Jones Road Apt. 858, Travisstad, AZ 79781",12,1055
v02591,ARETES,152,12/02/2023,5,Susan Lopez,gonzalezmark@example.org,"612 Tammy Stream Suite 817, North Jacquelinemouth, DC 37362",02,760
v02592,COLLAR,321,18/02/2023,3,Nicole Thomas,sallen@example.net,"608 Michelle Manor, Timothyville, CO 18873",02,963
v02593,PULSERA,322,14/03/2023,10,Grant Moran,qhenry@example.net,"2879 Ponce Harbor Apt. 154, Shaneport, WI 69075",03,3220
v02594,ANILLO,196,05/04/2023,7,Mrs. Theresa Lewis,russellwilkins@example.com,"PSC 9351, Box 9481, APO AA 90841",04,1372
v02595,PULSERA,292,23/06/2022,2,Jessica Gibson,nelsonricky@example.org,"1621 Charles Ports Suite 155, Port Drewhaven, MD 96947",06,584
v02596,ANILLO,446,11/06/2023,2,Nicholas Martin,fellis@example.net,"449 Sherry Ferry, Kellyton, UT 80447",06,892
v02597,COLLAR,415,03/05/2023,5,Erin Walker,ianhudson@example.com,"41898 Ewing Falls Apt. 585, Martinfort, CA 22481",05,2075
v02598,COLLAR,105,26/11/2022,10,Nathaniel Zamora,marissa82@example.org,"44041 Montgomery Road, Jacobville, WI 10072",11,1050
v02599,ANILLO,405,14/03/2023,7,Lauren Daniels,mario47@example.com,"703 Rachel Drive, Kathleenview, WY 72275",03,2835
v026,ANILLO,356,26/07/2022,6,Joseph Grant,gzamora@example.net,"354 Brooks Harbors Apt. 384, Lake Anitamouth, MH 60294",07,2136
v0260,PULSERA,314,15/07/2022,4,Edward Gonzalez,westcindy@example.com,"4726 Lonnie Mission Suite 897, Port Rachelstad, KY 64462",07,1256
v02600,ARETES,77,20/08/2022,7,Eric Brooks,sferguson@example.net,"918 David Rapids, Ellisland, IA 09980",08,539
v02601,PULSERA,380,02/11/2022,5,Edward Calderon,kyle70@example.org,"Unit 7803 Box 6547, DPO AP 32634",11,1900
v02602,PULSERA,415,28/04/2023,5,Janet Berry,mendezconnie@example.org,"PSC 8851, Box 9873, APO AP 13051",04,2075
v02603,PULSERA,373,06/07/2022,1,Lauren Woods DDS,irwinryan@example.org,"6734 Morris Junctions Suite 451, Lake Lucas, GU 79261",07,373
v02604,ARETES,442,20/09/2022,10,Brittany Campbell,mendezpaul@example.org,"9723 Danielle Junction, North Kennethburgh, AK 45701",09,4420
v02605,ANILLO,406,23/04/2023,9,Thomas Williams,anthony10@example.org,"834 Holder Plains Apt. 237, Jacksonton, NY 25879",04,3654
v02606,ANILLO,285,02/10/2022,5,Rachel Wilson,logancharles@example.com,"333 John Gateway, Susanport, UT 50855",10,1425
v02607,COLLAR,336,22/04/2023,7,Sarah Clay,uperkins@example.net,"Unit 8587 Box 6355, DPO AE 44929",04,2352
v02608,COLLAR,229,18/04/2023,3,Ashley George,david55@example.org,"2704 Katherine Crossroad Apt. 758, West Anneshire, NC 43444",04,687
v02609,ARETES,430,07/01/2023,6,Luis Lucas,randymorrison@example.net,"27201 Amanda Pass Suite 272, Kennethfort, OH 33393",01,2580
v0261,COLLAR,222,01/11/2022,4,Teresa Harris,ienglish@example.net,"830 Farmer Overpass Apt. 358, New David, NH 86005",11,888
v02610,PULSERA,141,15/08/2022,6,Allen Holland,davisjames@example.org,"7376 Robert Garden Apt. 576, Jenniferfort, MD 53142",08,846
v02611,ANILLO,50,02/09/2022,3,Todd Riley,bradley52@example.org,"64873 William Plains Apt. 539, Ramosville, NJ 12634",09,150
v02612,PULSERA,112,16/07/2022,4,Diana Watkins,ilester@example.org,"86868 Smith Stream, West Johnmouth, AZ 27532",07,448
v02613,PULSERA,63,16/06/2022,9,Tyler Brady,sonya50@example.com,"167 Reese Fort Suite 659, Walkerburgh, CT 02550",06,567
v02614,COLLAR,187,23/08/2022,2,George King,cameron46@example.net,"3063 Brian Camp, New Samanthastad, AK 73076",08,374
v02615,ANILLO,64,18/10/2022,10,Krista Medina,xday@example.com,"95308 Sarah Junction, Elliston, IL 15916",10,640
v02616,PULSERA,308,13/03/2023,2,Philip Carlson,smithann@example.com,"019 Paula Club, Williamview, RI 97506",03,616
v02617,COLLAR,97,25/07/2022,8,Melanie Rios,stevenbates@example.org,"21014 Sheppard Throughway Suite 749, Port Brendachester, CO 19412",07,776
v02618,PULSERA,177,22/06/2022,2,Paul Bradley,erin00@example.org,"1457 Joshua Stream Apt. 268, Kennethland, KY 61775",06,354
v02619,ARETES,466,29/12/2022,9,Jennifer Watkins,michael95@example.net,"52272 Gardner Manor, Pamelaville, AR 06558",12,4194
v0262,ARETES,170,19/01/2023,6,Hannah Sanchez,ysimon@example.com,"210 Wilson Glens, East Evelyn, IA 64942",01,1020
v02620,PULSERA,195,21/08/2022,4,Heather Thomas,michael76@example.org,"297 Cooper Run Apt. 298, Port Johnbury, SD 24434",08,780
v02621,PULSERA,114,17/02/2023,3,Melanie Warren,john10@example.org,"434 Donald Drives Apt. 074, New Patrickchester, CO 95025",02,342
v02622,COLLAR,388,31/08/2022,3,John Johnson,vblack@example.org,"595 Johnson Run, Wrightstad, ID 47429",08,1164
v02623,PULSERA,356,13/11/2022,9,George Tran,aevans@example.com,"1185 Hebert Orchard, Port Jennifer, MO 81816",11,3204
v02624,ANILLO,330,24/06/2022,4,Annette Turner,clarkyesenia@example.net,"USCGC Braun, FPO AA 35945",06,1320
v02625,ARETES,72,06/04/2023,4,Michelle Briggs,pburgess@example.com,"48259 Gross Park Suite 206, Port Sheriport, FL 92184",04,288
v02626,PULSERA,161,16/03/2023,4,Allen Jones,erneststone@example.org,"933 Andrew Meadow Apt. 081, Briannaberg, OR 56571",03,644
v02627,PULSERA,234,30/06/2022,3,James Davidson,christopher62@example.net,"89687 Tran Walks, Jessicaton, RI 20584",06,702
v02628,COLLAR,463,06/09/2022,6,Richard Hunt,thomasangela@example.org,"5558 Joshua Fort Apt. 235, Cohenborough, WY 52495",09,2778
v02629,ANILLO,209,26/09/2022,7,Howard Clark,michelle15@example.net,"704 Medina Crescent, East Tamara, WV 24884",09,1463
v0263,PULSERA,163,27/03/2023,1,Kelly Williams,williamburnett@example.org,"289 Smith Ridge, North Vickie, DE 64598",03,163
v02630,ARETES,480,22/03/2023,8,Andrea Adams,katie78@example.com,"7494 Anne Forges Apt. 774, Port Travismouth, LA 13355",03,3840
v02631,COLLAR,246,28/09/2022,3,Kathleen Kane,thomasbarnett@example.com,"792 Sarah Corners Apt. 133, Villarrealside, VT 88700",09,738
v02632,ARETES,361,17/09/2022,5,Albert Montoya,adrienne21@example.net,"114 Walker Crossing, Brandystad, MD 03831",09,1805
v02633,ANILLO,397,12/01/2023,6,Joshua Barajas,derrick65@example.org,"20308 Brooks Extension Suite 685, South Monica, DC 33371",01,2382
v02634,COLLAR,307,17/11/2022,0,Jacqueline Chambers,fishertraci@example.net,"PSC 2791, Box 7049, APO AA 36674",11,0
v02635,ANILLO,138,16/04/2023,5,Amy Preston,anthony73@example.net,"PSC 9594, Box 8966, APO AP 55694",04,690
v02636,ARETES,357,30/05/2023,5,John Goodwin,kristin21@example.net,"847 Brian Burgs Apt. 496, South Nicolechester, MN 77685",05,1785
v02637,PULSERA,92,09/02/2023,7,Levi George,ostevens@example.org,"323 Lauren Stream, North Jamesshire, IL 69263",02,644
v02638,COLLAR,453,24/04/2023,10,Gabriel Norton,william21@example.org,"8779 Jones Extensions Suite 804, North Christina, FL 23036",04,4530
v02639,ARETES,151,19/06/2022,4,Heather Hurst,herrerajulie@example.org,"809 Donaldson Passage, New Dana, WA 82153",06,604
v0264,COLLAR,240,28/08/2022,4,Ashley Blair,jmiller@example.org,"8665 Andrew Radial Apt. 385, New Heather, NV 38333",08,960
v02640,ANILLO,141,23/08/2022,1,Cindy Brown,janderson@example.com,"92000 David Well Apt. 357, Walkermouth, VA 83862",08,141
v02641,COLLAR,434,02/11/2022,9,Lisa Santos,carrandrew@example.org,"846 Baker Springs, Nicolebury, GU 10587",11,3906
v02642,ARETES,62,12/10/2022,8,Julie Wong,barkerchad@example.org,"5403 Bryan Freeway, Jacobborough, RI 92068",10,496
v02643,COLLAR,340,22/11/2022,3,William Swanson,sandrahall@example.com,"PSC 8552, Box 2713, APO AP 12543",11,1020
v02644,PULSERA,408,11/10/2022,8,Brandon Ryan,grahammark@example.com,"884 Steven Circle, Lake Mary, MN 53879",10,3264
v02645,COLLAR,220,13/09/2022,8,Jason Boone,kgonzales@example.com,"4301 Kathryn Manors Apt. 729, Millschester, HI 53621",09,1760
v02646,ANILLO,206,22/01/2023,6,Kevin Johnson,zimmermanadam@example.org,"5455 Davis Mission, Riverachester, PA 45478",01,1236
v02647,ANILLO,281,11/12/2022,7,Deborah Anderson,julielee@example.com,"5171 Carter Oval, South Stephanie, TX 79220",12,1967
v02648,ARETES,492,12/10/2022,10,Michael Chavez,dawn89@example.com,"928 Page Mission, South Anthonyside, NE 13046",10,4920
v02649,PULSERA,161,26/05/2023,1,Tanya Rogers,kbarry@example.net,"025 Rogers Stravenue Apt. 823, North Heatherbury, PA 49636",05,161
v0265,ANILLO,239,17/01/2023,5,Holly Glover,mark42@example.net,"014 Williams Fields, West James, OR 03066",01,1195
v02650,COLLAR,267,28/07/2022,6,Randy Cummings,stephenmartin@example.net,"71684 Billy Port Apt. 282, South Rachelland, KY 85404",07,1602
v02651,ARETES,159,04/11/2022,10,Anthony Walsh,martinezcraig@example.net,"3750 Walker Knoll, New Andrew, OK 91194",11,1590
v02652,PULSERA,269,06/10/2022,4,Tyler Owens,julie29@example.com,"5612 Hensley Mews, Port Amanda, GU 09249",10,1076
v02653,COLLAR,269,29/11/2022,3,Ronald Swanson,alexanderarellano@example.com,"1154 Gomez Alley, Zacharyshire, DE 35009",11,807
v02654,COLLAR,124,03/01/2023,6,Lance Chung,wheelerkristin@example.net,"28089 Bennett Motorway, Gallagherberg, AZ 30649",01,744
v02655,PULSERA,325,08/09/2022,6,Megan Banks,richard10@example.com,"00612 Branch Haven, Millerburgh, CT 89619",09,1950
v02656,COLLAR,122,19/12/2022,4,Justin Krueger,robertberger@example.com,"44619 Jamie Manors, Laurashire, MD 06833",12,488
v02657,ARETES,297,25/06/2022,10,James Harper,egibbs@example.org,"5169 Richard Circle, South John, AZ 08652",06,2970
v02658,ANILLO,66,15/07/2022,5,Richard Whitaker,michelle72@example.net,"24120 Torres Pines, Connermouth, ND 89914",07,330
v02659,PULSERA,410,29/10/2022,5,Jessica Adams,kathrynnorton@example.org,"88817 Cox Wall Suite 655, Sandrastad, OR 11166",10,2050
v0266,COLLAR,272,10/12/2022,2,Brianna Carlson,timothyjones@example.org,"45686 Margaret Falls Apt. 073, West Richardberg, NH 87058",12,544
v02660,COLLAR,454,30/01/2023,7,Megan Andersen,gjackson@example.org,"4842 Nicholas Ferry Apt. 853, North Jordanville, MA 49396",01,3178
v02661,ARETES,217,23/05/2023,7,Jasmine Booker,millerrussell@example.com,"4770 Logan Hills Suite 156, Thompsonfurt, KY 85680",05,1519
v02662,ANILLO,484,25/10/2022,6,Kyle Leon,vasquezphilip@example.org,"58360 Kayla Lane Apt. 051, Burchport, MN 65195",10,2904
v02663,ARETES,171,26/07/2022,7,Mary Jones,georgejamie@example.org,"26028 Young Islands, Robinsonberg, AL 38537",07,1197
v02664,ARETES,222,02/06/2023,7,Lauren Sharp,mperez@example.org,"Unit 0991 Box 0106, DPO AE 14695",06,1554
v02665,ANILLO,198,29/01/2023,7,Marc Hill,monica30@example.com,"4488 Mcgee Cove Apt. 094, Jordanton, MI 68956",01,1386
v02666,ARETES,359,26/02/2023,4,Amber Jones,rmorrison@example.org,"PSC 4778, Box 3535, APO AE 80695",02,1436
v02667,ANILLO,493,21/12/2022,5,Samantha Ali,thomasjerry@example.net,"399 David Spring Apt. 877, New Nicole, NV 57337",12,2465
v02668,ANILLO,285,02/06/2023,10,Brenda Morris,ehall@example.com,"0143 Cindy Corner, New Ericaland, ND 95740",06,2850
v02669,COLLAR,240,12/07/2022,6,Patrick Johnson,timwilliams@example.com,"8985 Edward Cape Apt. 643, Yeseniaberg, ID 15085",07,1440
v0267,COLLAR,266,07/07/2022,8,Mark Potter,vcollins@example.com,"51158 Bryant Shoals Apt. 906, Jasmineside, NM 14327",07,2128
v02670,ARETES,434,16/09/2022,10,Erin Hernandez,david18@example.net,"680 Megan Orchard, North Matthew, AK 32008",09,4340
v02671,ARETES,390,21/09/2022,6,Vanessa Archer,earl99@example.com,"2828 Lopez Land Suite 841, East Micheleside, CT 57815",09,2340
v02672,ANILLO,59,13/04/2023,5,Andrew Barr,pearsondeanna@example.net,"8026 Watts Estate Suite 815, Manningfort, OR 58600",04,295
v02673,PULSERA,179,02/08/2022,8,Richard Fry,wfletcher@example.net,"9583 Bradley Roads Apt. 211, New Zachary, MI 93614",08,1432
v02674,ANILLO,474,09/11/2022,8,John Wheeler,achan@example.net,"97867 Santiago Roads, Howellstad, GU 54688",11,3792
v02675,COLLAR,375,22/11/2022,5,Kerry Jones,franknicole@example.com,"USS Moore, FPO AE 21879",11,1875
v02676,PULSERA,114,07/05/2023,7,Elizabeth Dixon,sharongrant@example.net,"6549 Renee Field Suite 463, West Sara, NE 77392",05,798
v02677,PULSERA,160,21/01/2023,7,Kathleen Stone,kellybrandon@example.org,"9002 Osborne Union Apt. 166, Brendastad, DE 64791",01,1120
v02678,ANILLO,234,17/04/2023,3,Devon Thomas,megan56@example.com,"Unit 3810 Box 6582, DPO AP 51731",04,702
v02679,COLLAR,315,26/08/2022,6,Jeffrey Fisher,kathy76@example.org,"36486 Riley Ports, West Alexisborough, AR 42761",08,1890
v0268,PULSERA,224,19/06/2022,7,Lauren Tanner,joshua58@example.org,"712 Kimberly Neck Apt. 484, Stevensonbury, TX 03866",06,1568
v02680,ARETES,99,02/06/2023,2,Kelly Hunter,wilsonjuan@example.org,"7924 Russell Mills, West Jason, OH 64426",06,198
v02681,ARETES,457,10/06/2023,10,Amy Mora,tpope@example.net,"55387 Kathy Route Suite 926, East Ashley, MT 28886",06,4570
v02682,ANILLO,349,04/09/2022,5,Krystal Morgan,olindsey@example.org,"42697 Daniel Creek, North Maryfurt, MN 36224",09,1745
v02683,PULSERA,285,01/11/2022,5,Christian Herrera,dparsons@example.org,"092 Colleen Shoals, Michaelburgh, AR 50733",11,1425
v02684,COLLAR,420,22/12/2022,10,Kathy Deleon,toddwalls@example.org,"0408 Desiree Circles, West Davidburgh, WV 06039",12,4200
v02685,ARETES,401,13/01/2023,4,Amanda Patterson,tsherman@example.net,"860 Levy Run, Curtiston, RI 85592",01,1604
